gene_names,t2ds_pret2ds_pvalue,t2ds_no_t2ds_pvalue,pret2ds_no_t2ds_pvalue
LDHB,1.0,1.0,1.0
LEF1,1.0,1.0,1.0
LEPR,1.0,1.0,1.0
LFNG,1.0,1.0,1.0
LILRA1,1.0,1.0,1.0
LILRA2,1.0,1.0,1.0
LILRA4,1.0,1.0,1.0
LILRA5,1.0,1.0,1.0
LILRA6,1.0,1.0,1.0
LILRB1,1.0,1.0,1.0
LILRB2,1.0,1.0,1.0
LILRB3,0.7104379056033857,0.3165277573618893,0.6698412032134905
LILRB4,1.0,1.0,1.0
LILRB5,1.0,1.0,1.0
LIMD1,1.0,1.0,1.0
LIPE,1.0,1.0,1.0
LLGL1,1.0,1.0,1.0
LLGL2,1.0,1.0,1.0
LPAR1,1.0,1.0,1.0
LPAR2,1.0,1.0,1.0
LPAR5,1.0,1.0,1.0
LPAR6,1.0,1.0,1.0
LPIN1,1.0,1.0,1.0
LPIN2,1.0,1.0,1.0
LPL,1.0,1.0,1.0
LRP5,0.6551598277788772,0.8774871575958055,0.7216153598807618
LRP6,1.0,1.0,1.0
LSP1,1.0,1.0,1.0
LTA,1.0,1.0,1.0
LTB,1.0,1.0,1.0
LTB4R2,1.0,1.0,1.0
LTBP1,1.0,1.0,1.0
LTBR,1.0,1.0,1.0
LY96,1.0,1.0,1.0
LYN,0.5054228787904441,0.24301210214913319,0.9281560372040933
MAGI3,1.0,1.0,1.0
MALT1,1.0,1.0,1.0
MAML1,1.0,1.0,1.0
MAML2,1.0,1.0,1.0
MAML3,0.5284242644797617,0.2766528367694199,0.31679829269203363
MAP2K1,1.0,1.0,1.0
MAP2K2,1.0,1.0,1.0
MAP2K3,1.0,1.0,1.0
MAP2K4,1.0,1.0,1.0
MAP2K5,1.0,1.0,1.0
MAP2K6,1.0,1.0,1.0
MAP2K7,1.0,1.0,1.0
MAP3K1,1.0,1.0,1.0
MAP3K11,1.0,1.0,1.0
MAP3K12,1.0,1.0,1.0
MAP3K13,0.9134721920827671,0.939123036427926,0.9195042163614233
MAP3K14,1.0,1.0,1.0
MAP3K2,0.4879508012158093,0.4376675440404797,0.3232011963739104
MAP3K20,0.996200134213135,0.5925887196593107,0.42442663384265006
MAP3K3,1.0,1.0,1.0
MAP3K4,0.33900874355293564,0.3790069030717554,0.8071638777365033
MAP3K5,0.08936740337659388,0.1960457644377668,0.260214171831429
MAP3K6,1.0,1.0,1.0
MAP3K7,1.0,1.0,1.0
MAP3K8,1.0,1.0,1.0
MAP4K1,1.0,1.0,1.0
MAP4K2,1.0,1.0,1.0
MAP4K3,1.0,1.0,1.0
MAP4K4,0.906668962569541,0.7579491914730614,0.7034488770200622
MAPK1,1.0,1.0,1.0
MAPK10,0.8153282768363468,0.36823773882127475,0.6605571994533647
MAPK11,1.0,1.0,1.0
MAPK12,1.0,1.0,1.0
MAPK13,1.0,1.0,1.0
MAPK14,1.0,1.0,1.0
MAPK3,1.0,1.0,1.0
MAPK6,1.0,1.0,1.0
MAPK7,1.0,1.0,1.0
MAPK8,1.0,1.0,1.0
MAPK8IP1,1.0,1.0,1.0
MAPK8IP3,1.0,1.0,1.0
MAPK9,0.06507492955960975,0.0811117386977324,0.7093391330419451
MAPKAP1,0.4993892091165037,0.02843952402859915,0.05681372376358073
MAPKAPK2,0.4332410359462483,0.047285190490853356,0.06225559417798258
MAPKAPK3,1.0,1.0,1.0
MAPKAPK5,1.0,1.0,1.0
MAPT,1.0,1.0,1.0
MAVS,1.0,1.0,1.0
MAX,1.0,1.0,1.0
MCL1,1.0,1.0,1.0
MDM2,1.0,1.0,1.0
MDM4,0.0800861350050273,0.11009466406802264,0.38293606556311033
ME3,1.0,1.0,1.0
MED1,1.0,1.0,1.0
MED12,1.0,1.0,1.0
MED12L,0.6485106223960626,0.7955012541883372,0.9958701058175435
MED13,1.0,1.0,1.0
MED13L,0.20711153990372982,0.04209830334592971,0.6408094943338181
MED14,0.4332410359462483,0.7169288011321462,0.2367541913809652
MED16,1.0,1.0,1.0
MED17,1.0,1.0,1.0
MED24,1.0,1.0,1.0
MED27,0.027763218245410774,0.4179184586321295,0.043446583607212444
MED30,0.4332410359462483,0.316764473410998,0.6958429783433764
MED4,1.0,1.0,1.0
MEF2A,1.0,1.0,1.0
MEF2B,1.0,1.0,1.0
MEF2C,1.0,1.0,1.0
MEF2D,0.539767148095913,0.9968962714808218,0.4787186202278362
MEFV,1.0,1.0,1.0
MFN1,0.6191191932121786,0.28792818246124907,0.23206970662505336
MFN2,1.0,1.0,1.0
MFNG,1.0,1.0,1.0
MIOS,1.0,1.0,1.0
MKNK1,1.0,1.0,1.0
MKNK2,1.0,1.0,1.0
MLKL,1.0,1.0,1.0
MLST8,1.0,1.0,1.0
MLYCD,1.0,1.0,1.0
MMP14,1.0,1.0,1.0
MMP9,1.0,1.0,1.0
MOB1A,1.0,1.0,1.0
MOB1B,1.0,1.0,1.0
MPL,1.0,1.0,1.0
MRAS,0.48244414774636185,0.5449975047359352,0.10225770690849202
MS4A2,1.0,1.0,1.0
MST1,1.0,1.0,1.0
MTOR,1.0,1.0,1.0
MUC5B,1.0,1.0,1.0
MYB,0.34368463232775176,0.39080913932277433,0.4548580118422875
MYC,1.0,1.0,1.0
MYD88,1.0,1.0,1.0
MYL4,1.0,1.0,1.0
MYL6,1.0,1.0,1.0
MYL6B,1.0,1.0,1.0
MYL9,1.0,1.0,1.0
MYLK,0.4437695930512152,0.16730996076569352,0.2786116790531998
MYLK4,1.0,1.0,1.0
NAIP,1.0,1.0,1.0
NAMPT,1.0,1.0,1.0
NBL1,1.0,1.0,1.0
NCF1,1.0,1.0,1.0
NCK1,1.0,1.0,1.0
NCK2,1.0,1.0,1.0
NCOA1,1.0,1.0,1.0
NCOA2,1.0,1.0,1.0
NCOA3,1.0,1.0,1.0
NCOR1,1.0,1.0,1.0
NCOR2,0.5818632745378527,0.31426697153922734,0.7374765878836826
NCSTN,1.0,1.0,1.0
NEK7,0.5583798026386823,0.7637384949317713,0.5241440232786474
NEO1,1.0,1.0,1.0
NF1,1.0,1.0,1.0
NF2,1.0,1.0,1.0
NFATC1,0.9360307205607952,0.8066185676119176,0.6263596989576707
NFATC2,1.0,1.0,1.0
NFATC3,0.9391369982164172,0.777860079384394,0.3050322919833857
NFKB1,1.0,1.0,1.0
NFKB2,0.23040052541469294,0.05774822995197097,0.333309681260606
NFKBIA,1.0,1.0,1.0
NFKBIB,1.0,1.0,1.0
NFKBIE,1.0,1.0,1.0
NKD1,1.0,1.0,1.0
NLK,0.7343603997047338,0.7116185113086668,0.25896194431280767
NLRC4,1.0,1.0,1.0
NLRP1,1.0,1.0,1.0
NLRP12,1.0,1.0,1.0
NLRP3,0.6065274896072702,0.05419315629435233,0.5536695442620982
NLRP6,1.0,1.0,1.0
NLRP7,1.0,1.0,1.0
NLRX1,1.0,1.0,1.0
NOD1,1.0,1.0,1.0
NOD2,1.0,1.0,1.0
NODAL,1.0,1.0,1.0
NOG,1.0,1.0,1.0
NOS3,1.0,1.0,1.0
NOTCH1,1.0,1.0,1.0
NOTCH2,1.0,1.0,1.0
NOTCH4,1.0,1.0,1.0
NPRL2,1.0,1.0,1.0
NPRL3,1.0,1.0,1.0
NR1H3,1.0,1.0,1.0
NR4A1,1.0,1.0,1.0
NRAS,0.0328979400337106,0.5502234869297591,0.019837941572843618
NSMAF,1.0,1.0,1.0
NTSR1,1.0,1.0,1.0
NUMB,1.0,1.0,1.0
NUMBL,0.9206704006166305,0.06387652107438206,0.09136761829514123
OLR1,1.0,1.0,1.0
ORAI1,1.0,1.0,1.0
ORAI2,1.0,1.0,1.0
ORAI3,1.0,1.0,1.0
OSM,1.0,1.0,1.0
OSMR,1.0,1.0,1.0
OTUD5,1.0,1.0,1.0
P2RY1,1.0,1.0,1.0
PAK1,0.7170365763169207,0.6754966620641414,0.9877467765292532
PAK2,0.5457497412889383,0.6521212547380798,0.4324630708047112
PAK4,1.0,1.0,1.0
PAK6,1.0,1.0,1.0
PALS1,1.0,1.0,1.0
PARD3,1.0,1.0,1.0
PARD6A,1.0,1.0,1.0
PARD6B,1.0,1.0,1.0
PARD6G,1.0,1.0,1.0
PATJ,1.0,1.0,1.0
PCK2,0.014565927636070996,0.060942421780311444,0.3881600921310223
PDCD1,1.0,1.0,1.0
PDE1B,1.0,1.0,1.0
PDE3A,1.0,1.0,1.0
PDE3B,1.0,1.0,1.0
PDE4A,1.0,1.0,1.0
PDE4B,0.69134350934851,0.15448308010282477,0.0316688759409884
PDE4D,1.0,1.0,1.0
PDGFA,1.0,1.0,1.0
PDGFB,1.0,1.0,1.0
PDGFC,0.5702699350901674,0.2676627132301239,0.0009673501051807316
PDGFD,1.0,1.0,1.0
PDGFRB,0.2872307321264238,0.40427044437684523,0.4009858358326973
PDHA1,1.0,1.0,1.0
PDHB,1.0,1.0,1.0
PDK1,1.0,1.0,1.0
PDPK1,1.0,1.0,1.0
PF4,1.0,1.0,1.0
PF4V1,1.0,1.0,1.0
PFKFB2,0.24866898169496482,0.17956767767251447,0.37785750941685675
PFKFB3,1.0,1.0,1.0
PFKFB4,1.0,1.0,1.0
PFKL,1.0,1.0,1.0
PFKM,1.0,1.0,1.0
PFKP,1.0,1.0,1.0
PFN1,1.0,1.0,1.0
PFN2,1.0,1.0,1.0
PGAM5,1.0,1.0,1.0
PGK1,1.0,1.0,1.0
PHKA2,1.0,1.0,1.0
PHKB,1.0,1.0,1.0
PHKG1,1.0,1.0,1.0
PHKG2,1.0,1.0,1.0
PHLPP1,1.0,1.0,1.0
PHLPP2,1.0,1.0,1.0
PIAS1,1.0,1.0,1.0
PIAS2,1.0,1.0,1.0
PIAS3,1.0,1.0,1.0
PIAS4,1.0,1.0,1.0
PIDD1,1.0,1.0,1.0
PIK3AP1,1.0,1.0,1.0
PIK3C3,1.0,1.0,1.0
PIK3CA,0.39193054847575176,0.12596566989117292,0.02248376065005059
PIK3CB,0.2912438188319573,0.19378995366871388,0.523837355866908
PIK3CD,1.0,1.0,1.0
PIK3CG,1.0,1.0,1.0
PIK3R1,1.0,1.0,1.0
PIK3R2,1.0,1.0,1.0
PIK3R3,1.0,1.0,1.0
PIK3R4,0.8668653636305004,0.9254347130451782,0.6902846842606389
PIK3R5,1.0,1.0,1.0
PIK3R6,1.0,1.0,1.0
PIM1,1.0,1.0,1.0
PIN1,1.0,1.0,1.0
PKM,1.0,1.0,1.0
PKN1,1.0,1.0,1.0
PKN2,1.0,1.0,1.0
PKN3,1.0,1.0,1.0
PLA2G12A,1.0,1.0,1.0
PLA2G4A,1.0,1.0,1.0
PLA2G4B,1.0,1.0,1.0
PLA2G4C,1.0,1.0,1.0
PLA2G6,1.0,1.0,1.0
PLAAT3,1.0,1.0,1.0
PLAT,1.0,1.0,1.0
PLCB1,0.33446411380071556,0.7233885667535849,0.34488370526965106
PLCB2,1.0,1.0,1.0
PLCB3,1.0,1.0,1.0
PLCD1,1.0,1.0,1.0
PLCD3,1.0,1.0,1.0
PLCE1,1.0,1.0,1.0
PLCG1,1.0,1.0,1.0
PLCG2,0.35313468957501737,0.14281509114574711,0.5738180889305244
PLD1,0.5054228787904441,0.05708571660792461,0.4546585408456141
PLD2,1.0,1.0,1.0
PLIN2,1.0,1.0,1.0
PLIN4,1.0,1.0,1.0
PLIN5,1.0,1.0,1.0
PLK1,1.0,1.0,1.0
PLK3,1.0,1.0,1.0
PLN,1.0,1.0,1.0
PLTP,1.0,1.0,1.0
PMAIP1,1.0,1.0,1.0
POMC,1.0,1.0,1.0
PORCN,1.0,1.0,1.0
PPARA,1.0,1.0,1.0
PPARD,1.0,1.0,1.0
PPBP,1.0,1.0,1.0
PPIF,1.0,1.0,1.0
PPM1A,1.0,1.0,1.0
PPM1B,1.0,1.0,1.0
PPM1D,1.0,1.0,1.0
PPP1CA,1.0,1.0,1.0
PPP1CB,1.0,1.0,1.0
PPP1CC,1.0,1.0,1.0
PPP1R12A,1.0,1.0,1.0
PPP1R12B,0.14330837426753365,0.022748331740927174,0.2054315363662766
PPP1R12C,1.0,1.0,1.0
PPP1R3B,1.0,1.0,1.0
PPP1R3D,1.0,1.0,1.0
PPP1R3E,1.0,1.0,1.0
PPP1R3F,1.0,1.0,1.0
PPP2CA,1.0,1.0,1.0
PPP2CB,1.0,1.0,1.0
PPP2R1A,1.0,1.0,1.0
PPP2R1B,1.0,1.0,1.0
PPP2R2A,1.0,1.0,1.0
PPP2R2B,0.7343603997047338,0.8532881217493807,0.10065936020356081
PPP2R2D,0.09438325552294177,0.06877245324580798,0.9916765332329724
PPP2R3A,0.03966059618487039,0.1424277120019721,0.4012707559653582
PPP2R3B,1.0,1.0,1.0
PPP2R3C,1.0,1.0,1.0
PPP2R5A,0.5341258833439698,0.5714294491393146,0.9781837759577621
PPP2R5B,1.0,1.0,1.0
PPP2R5C,0.8210469451311435,0.603214225759704,0.5211578731732122
PPP2R5D,1.0,1.0,1.0
PPP2R5E,1.0,1.0,1.0
PPP3CA,1.0,1.0,1.0
PPP3CB,1.0,1.0,1.0
PPP3CC,1.0,1.0,1.0
PPP3R1,1.0,1.0,1.0
PPP4C,1.0,1.0,1.0
PPP4R3A,1.0,1.0,1.0
PPP4R3B,1.0,1.0,1.0
PPP5C,1.0,1.0,1.0
PREX1,1.0,1.0,1.0
PRICKLE1,1.0,1.0,1.0
PRICKLE3,1.0,1.0,1.0
PRKAA1,1.0,1.0,1.0
PRKAB1,0.9617958625199283,0.9837860397437929,0.5903776600616882
PRKAB2,0.027763218245410774,0.11155719085311153,0.12089152921273817
PRKACA,1.0,1.0,1.0
PRKACB,1.0,1.0,1.0
PRKAG1,1.0,1.0,1.0
PRKAG2,0.9167712700524199,0.30781624963182097,0.36527953428832916
PRKAR1A,1.0,1.0,1.0
PRKAR1B,1.0,1.0,1.0
PRKAR2A,1.0,1.0,1.0
PRKAR2B,1.0,1.0,1.0
PRKCA,1.0,1.0,1.0
PRKCB,1.0,1.0,1.0
PRKCD,1.0,1.0,1.0
PRKCE,1.0,1.0,1.0
PRKCI,0.32119893067184535,0.13882964313702845,0.6501307365785061
PRKCQ,1.0,1.0,1.0
PRKCZ,1.0,1.0,1.0
PRKD2,1.0,1.0,1.0
PRKD3,1.0,1.0,1.0
PRLR,1.0,1.0,1.0
PRMT1,1.0,1.0,1.0
PRR5,1.0,1.0,1.0
PSEN1,0.32556752345556134,0.2613080933799522,0.36756165742329405
PSEN2,0.7513125085416539,0.24395800710549184,0.15938293822242072
PSENEN,1.0,1.0,1.0
PSTPIP1,1.0,1.0,1.0
PTAFR,1.0,1.0,1.0
PTCH1,0.7705561074060572,0.256134045596486,0.34235069000361124
PTCH2,1.0,1.0,1.0
PTCRA,1.0,1.0,1.0
PTEN,0.160726876246269,0.840220526917835,0.21253189535050201
PTGER2,1.0,1.0,1.0
PTGS2,1.0,1.0,1.0
PTK2,0.7170365763169207,0.8353730441623818,0.811038336158234
PTK2B,1.0,1.0,1.0
PTPN1,1.0,1.0,1.0
PTPN11,0.23040052541469294,0.09567573542964564,0.924177045705875
PTPN2,1.0,1.0,1.0
PTPN6,1.0,1.0,1.0
PTPN7,0.8752637771074617,0.7315861459956273,0.5871356301842564
PTPRC,0.7398266225704486,0.877219950728607,0.8042916174147937
PTPRF,1.0,1.0,1.0
PXN,1.0,1.0,1.0
PYCARD,1.0,1.0,1.0
PYGB,1.0,1.0,1.0
PYGL,0.1888966817440332,0.8384025486908281,0.1344918233900163
PYGM,1.0,1.0,1.0
RAB10,1.0,1.0,1.0
RAB11B,1.0,1.0,1.0
RAB14,1.0,1.0,1.0
RAB2A,0.4935108967941855,0.48502360854828375,0.7658832070658523
RAB5A,1.0,1.0,1.0
RAB5B,1.0,1.0,1.0
RAB5C,1.0,1.0,1.0
RAB8A,1.0,1.0,1.0
RAC1,1.0,1.0,1.0
RAC2,1.0,1.0,1.0
RAF1,1.0,1.0,1.0
RALA,1.0,1.0,1.0
RALB,1.0,1.0,1.0
RALBP1,1.0,1.0,1.0
RALGDS,1.0,1.0,1.0
RAP1A,1.0,1.0,1.0
RAP1B,1.0,1.0,1.0
RAP1GAP,1.0,1.0,1.0
RAPGEF1,1.0,1.0,1.0
RAPGEF2,0.2595235226757511,0.307503567983849,0.37371604385301793
RAPGEF3,1.0,1.0,1.0
RAPGEF6,1.0,1.0,1.0
RARA,1.0,1.0,1.0
RASA1,0.5935571421356693,0.4157890562488606,0.8323284921253032
RASA2,1.0,1.0,1.0
RASA3,1.0,1.0,1.0
RASA4,1.0,1.0,1.0
RASA4B,1.0,1.0,1.0
RASAL2,0.8752637771074617,0.9072869633931608,0.3479727844462863
RASAL3,1.0,1.0,1.0
RASGRF1,1.0,1.0,1.0
RASGRF2,0.6856730442416888,0.2732682255663936,0.41319594567320617
RASGRP1,1.0,1.0,1.0
RASGRP2,1.0,1.0,1.0
RASGRP3,1.0,1.0,1.0
RASGRP4,1.0,1.0,1.0
RASSF1,1.0,1.0,1.0
RASSF2,1.0,1.0,1.0
RASSF4,1.0,1.0,1.0
RASSF5,0.8308583759069824,0.34120750283755225,0.7059080568406106
RBCK1,1.0,1.0,1.0
RBL1,1.0,1.0,1.0
RBL2,1.0,1.0,1.0
RBPJ,0.522717469304167,0.12538578319559657,0.3621137841969858
RBX1,1.0,1.0,1.0
RCAN1,1.0,1.0,1.0
RCHY1,1.0,1.0,1.0
REL,1.0,1.0,1.0
RELA,1.0,1.0,1.0
RELB,1.0,1.0,1.0
RFNG,1.0,1.0,1.0
RGL1,1.0,1.0,1.0
RGL2,1.0,1.0,1.0
RGMB,0.7763146531227555,0.6349089205926093,0.9394384894726433
RGS14,0.1359687082343353,0.8399156347445471,0.07147680856262434
RGS2,0.1293264133979135,0.9095057602314012,0.06728335967186351
RHEB,1.0,1.0,1.0
RHOA,1.0,1.0,1.0
RHOQ,1.0,1.0,1.0
RICTOR,1.0,1.0,1.0
RIN1,1.0,1.0,1.0
RIPK1,1.0,1.0,1.0
RIPK2,1.0,1.0,1.0
RIPK3,1.0,1.0,1.0
RNASEL,0.539767148095913,0.9051110753362268,0.3463467415184583
RNF125,1.0,1.0,1.0
RNF31,1.0,1.0,1.0
RNF43,1.0,1.0,1.0
ROCK1,1.0,1.0,1.0
ROCK2,1.0,1.0,1.0
ROR1,1.0,1.0,1.0
RPS6,1.0,1.0,1.0
RPS6KA1,1.0,1.0,1.0
RPS6KA2,0.5935571421356693,0.11677472953990478,0.7710506038342617
RPS6KA3,1.0,1.0,1.0
RPS6KA4,1.0,1.0,1.0
RPS6KA5,1.0,1.0,1.0
RPS6KB1,0.30376235822428765,0.4717301605091033,0.13107862881707366
RPS6KB2,1.0,1.0,1.0
RPTOR,0.932483203851087,0.15354912842580193,0.24633738258105148
RRAGA,1.0,1.0,1.0
RRAGB,1.0,1.0,1.0
RRAGC,1.0,1.0,1.0
RRAGD,1.0,1.0,1.0
RRAS,1.0,1.0,1.0
RRAS2,1.0,1.0,1.0
RRM2,1.0,1.0,1.0
RRM2B,0.7763146531227555,0.40056479433076864,0.757615566613718
RUVBL1,1.0,1.0,1.0
RXFP4,0.32556752345556134,0.013195270807111121,0.08405253803020088
RXRA,0.2912438188319573,0.5997446953093225,0.6087158166939775
RXRB,1.0,1.0,1.0
RYK,1.0,1.0,1.0
RYR1,1.0,1.0,1.0
RYR3,1.0,1.0,1.0
S100A8,1.0,1.0,1.0
S100A9,1.0,1.0,1.0
S1PR1,1.0,1.0,1.0
S1PR2,1.0,1.0,1.0
S1PR3,1.0,1.0,1.0
S1PR4,1.0,1.0,1.0
S1PR5,1.0,1.0,1.0
SAV1,1.0,1.0,1.0
SCD,1.0,1.0,1.0
SCD5,1.0,1.0,1.0
SCP2,0.906668962569541,0.7297478382295836,0.5205717568681919
SCRIB,1.0,1.0,1.0
SEC13,1.0,1.0,1.0
SEH1L,1.0,1.0,1.0
SENP2,0.4659560568284491,0.014479312847169587,0.017919252626978622
SERPINE1,1.0,1.0,1.0
SERPINF1,1.0,1.0,1.0
SESN1,1.0,1.0,1.0
SESN2,1.0,1.0,1.0
SESN3,1.0,1.0,1.0
SETD7,0.9134721920827671,0.9667840701949354,0.9947060690640619
SFRP2,1.0,1.0,1.0
SFRP5,1.0,1.0,1.0
SGK1,1.0,1.0,1.0
SGK3,1.0,1.0,1.0
SH2B1,1.0,1.0,1.0
SH2B2,1.0,1.0,1.0
SH2B3,1.0,1.0,1.0
SH2D2A,0.8210469451311435,0.1304127856875206,0.04425553565256482
SHARPIN,1.0,1.0,1.0
SHC1,1.0,1.0,1.0
SHC3,0.31691149415778574,0.09947707573250648,0.1787160831539738
SHISA5,1.0,1.0,1.0
SHOC2,1.0,1.0,1.0
SIAH1,1.0,1.0,1.0
SIK1,1.0,1.0,1.0
SIK2,1.0,1.0,1.0
SIKE1,0.522717469304167,0.3932998580196438,0.695340300952867
SIN3A,1.0,1.0,1.0
SIPA1,1.0,1.0,1.0
SIPA1L1,1.0,1.0,1.0
SIPA1L2,0.4879508012158093,0.9232224676549566,0.16462989923539836
SIVA1,1.0,1.0,1.0
SKAP1,1.0,1.0,1.0
SKP1,1.0,1.0,1.0
SKP2,1.0,1.0,1.0
SLC25A4,0.42793163679541346,0.10948040742360111,0.6272509019866299
SLC25A5,1.0,1.0,1.0
SLC25A6,1.0,1.0,1.0
SLC27A1,1.0,1.0,1.0
SLC27A4,1.0,1.0,1.0
SLC2A1,1.0,1.0,1.0
SLC38A9,0.9418083703353152,0.19118378510574102,0.19177004455645855
SLC3A2,1.0,1.0,1.0
SLC7A5,1.0,1.0,1.0
SLC9A1,1.0,1.0,1.0
SMAD1,0.8565168927411101,0.4568513199132075,0.08217874810784423
SMAD2,1.0,1.0,1.0
SMAD3,1.0,1.0,1.0
SMAD4,0.3818741781928359,0.06553248736454687,0.6307105353513557
SMAD5,1.0,1.0,1.0
SMAD7,1.0,1.0,1.0
SMAD9,1.0,1.0,1.0
SMPD2,1.0,1.0,1.0
SMURF1,1.0,1.0,1.0
SMURF2,1.0,1.0,1.0
SNW1,1.0,1.0,1.0
SOCS1,1.0,1.0,1.0
SOCS2,1.0,1.0,1.0
SOCS3,1.0,1.0,1.0
SOCS4,1.0,1.0,1.0
SOCS5,1.0,1.0,1.0
SOCS6,1.0,1.0,1.0
SOCS7,1.0,1.0,1.0
SORBS1,1.0,1.0,1.0
SOS1,1.0,1.0,1.0
SOS2,1.0,1.0,1.0
SP1,1.0,1.0,1.0
SPHK1,1.0,1.0,1.0
SPHK2,1.0,1.0,1.0
SPOP,1.0,1.0,1.0
SPOPL,0.7452432417596505,0.18466917529958563,0.11415573133197689
SRC,0.8933205746772915,0.2235656851773456,0.0765800108520749
SREBF1,1.0,1.0,1.0
SRF,1.0,1.0,1.0
SRSF1,1.0,1.0,1.0
STAM,1.0,1.0,1.0
STAM2,1.0,1.0,1.0
STAT1,0.16348832636661878,0.010178304123186889,0.2446400663506896
STAT2,1.0,1.0,1.0
STAT3,1.0,1.0,1.0
STAT4,0.5644825037884655,0.3738283280337146,0.6958429783433764
STAT5A,1.0,1.0,1.0
STAT5B,1.0,1.0,1.0
STAT6,1.0,1.0,1.0
STEAP3,1.0,1.0,1.0
STIM1,1.0,1.0,1.0
STIM2,1.0,1.0,1.0
STING1,1.0,1.0,1.0
STK11,1.0,1.0,1.0
STK3,0.9472881614328281,0.394434871813486,0.49657303754804455
STK4,1.0,1.0,1.0
STMN1,1.0,1.0,1.0
STRADA,1.0,1.0,1.0
STRADB,0.8210469451311435,0.2630146664835195,0.04301136411311802
SUCNR1,1.0,1.0,1.0
SUFU,1.0,1.0,1.0
SUGT1,1.0,1.0,1.0
SYK,0.21387372944947905,0.056129447630376764,0.9046259226215564
SYNGAP1,1.0,1.0,1.0
TAB1,1.0,1.0,1.0
TAB2,0.7763146531227555,0.9704198610626189,0.4911598899789404
TAB3,1.0,1.0,1.0
TACR1,1.0,1.0,1.0
TACR2,1.0,1.0,1.0
TANK,0.06507492955960975,0.1844148676197216,0.42501861592651374
TAOK1,1.0,1.0,1.0
TAOK2,1.0,1.0,1.0
TAOK3,0.6742588869241051,0.6448704900807891,0.5769182508855814
TBC1D1,1.0,1.0,1.0
TBC1D4,1.0,1.0,1.0
TBC1D7,1.0,1.0,1.0
TBK1,1.0,1.0,1.0
TBKBP1,1.0,1.0,1.0
TBL1X,1.0,1.0,1.0
TBL1XR1,0.5935571421356693,0.12467415641080902,0.0843466274623858
TBXA2R,1.0,1.0,1.0
TCF3,1.0,1.0,1.0
TCF7,0.42793163679541346,0.36411976867297274,0.9442408378333574
TCF7L1,0.8668653636305004,0.5766990613454672,0.5871356301842564
TCF7L2,1.0,1.0,1.0
TCL1A,0.17975733353758475,0.03380067569522529,0.4734277076971037
TEAD2,1.0,1.0,1.0
TEC,1.0,1.0,1.0
TELO2,1.0,1.0,1.0
TF,1.0,1.0,1.0
TFDP1,1.0,1.0,1.0
TFRC,0.21724418116988378,0.038065356655964874,0.770776563461859
TGFA,1.0,1.0,1.0
TGFB1,1.0,1.0,1.0
TGFB3,1.0,1.0,1.0
TGFBR1,1.0,1.0,1.0
TGFBR2,1.0,1.0,1.0
TGIF1,1.0,1.0,1.0
TGIF2,1.0,1.0,1.0
THBD,1.0,1.0,1.0
THBS1,1.0,1.0,1.0
THBS3,1.0,1.0,1.0
THEM4,0.8453562790586819,0.26467945917033464,0.584913991939615
THRA,1.0,1.0,1.0
THRB,1.0,1.0,1.0
TIAM1,1.0,1.0,1.0
TICAM1,1.0,1.0,1.0
TICAM2,1.0,1.0,1.0
TIMP1,1.0,1.0,1.0
TIRAP,1.0,1.0,1.0
TKFC,1.0,1.0,1.0
TLE1,0.2832829188323762,0.18074137858834602,0.06344541912120902
TLE2,1.0,1.0,1.0
TLE3,1.0,1.0,1.0
TLE4,1.0,1.0,1.0
TLN1,1.0,1.0,1.0
TLN2,1.0,1.0,1.0
TLR1,1.0,1.0,1.0
TLR2,1.0,1.0,1.0
TLR3,1.0,1.0,1.0
TLR4,0.976214582124604,0.2690335828631333,0.14559641477058816
TLR5,0.7642864870187946,0.13531288467068003,0.42442663384265006
TLR6,1.0,1.0,1.0
TLR7,1.0,1.0,1.0
TLR8,1.0,1.0,1.0
TLR9,1.0,1.0,1.0
TNF,1.0,1.0,1.0
TNFAIP3,0.8711827352213887,0.8399156347445471,0.7956426787296247
TNFRSF10A,1.0,1.0,1.0
TNFRSF10B,1.0,1.0,1.0
TNFRSF11A,1.0,1.0,1.0
TNFRSF13C,1.0,1.0,1.0
TNFRSF1A,1.0,1.0,1.0
TNFRSF1B,1.0,1.0,1.0
TNFSF10,1.0,1.0,1.0
TNFSF13B,0.2793278302525643,0.1549181497804896,0.7146830808504202
TNFSF14,1.0,1.0,1.0
TNXB,1.0,1.0,1.0
TOLLIP,1.0,1.0,1.0
TP53,0.33000490095720986,0.32786218874151357,0.6040034010536057
TP53BP1,1.0,1.0,1.0
TP53BP2,0.985028677174726,0.8513927238564035,0.6897886548549919
TP53I3,1.0,1.0,1.0
TP73,1.0,1.0,1.0
TRADD,1.0,1.0,1.0
TRAF1,1.0,1.0,1.0
TRAF2,0.6856730442416888,0.6527825318449452,0.3650420852565973
TRAF3,1.0,1.0,1.0
TRAF3IP2,1.0,1.0,1.0
TRAF4,1.0,1.0,1.0
TRAF5,0.36727982845562845,0.006312481614691277,0.45760474641937543
TRAF6,1.0,1.0,1.0
TRIP10,1.0,1.0,1.0
TRIP6,1.0,1.0,1.0
TRPC6,0.7917181018905581,0.9905989276955858,0.8686517206490734
TSC1,1.0,1.0,1.0
TSC2,1.0,1.0,1.0
TTI1,1.0,1.0,1.0
TXN,1.0,1.0,1.0
TXN2,1.0,1.0,1.0
TXNIP,0.5583798026386823,0.9123639572693275,0.42197710004073763
